# xi,yi,Xr,Yr
70,36,4.773595778204092,-24.696314530751682
71,36,3.789636047535258,-25.728941375466068
72,36,2.6512939545815692,-27.118550755445835
73,36,1.3881623254563717,-28.73654127977822
74,36,0.0,-30.48
7,37,0.48767104489254537,23.19930066570556
8,37,1.648818884674409,22.563281669776913
9,37,2.7061522470833883,21.959335078671494
10,37,3.6471838046453957,21.280717528131902
11,37,4.465300540207362,20.549401480343395
12,37,5.176967474390956,19.786646983456585
13,37,5.78201436606301,18.98570288422492
14,37,6.2802709740903575,18.139818029401876
15,37,6.683734455180922,17.211169003361512
16,37,6.991564965403654,16.149148036017127
17,37,7.10144717929439,15.076141384472416
18,37,7.1135231605525675,14.046653171249691
19,37,7.107519986303332,13.088316821822742
20,37,7.103243537677526,12.203593584257678
21,37,7.120184179906202,11.394807393666733
22,37,7.177832278220425,10.664282185162154
23,37,7.295294060618444,10.011148579705482
24,37,7.492302718856225,9.420626842408291
25,37,7.78075696221176,8.872883290785303
26,37,8.169462909607022,8.376384806317459
27,37,8.603168635538742,7.915804727710932
28,37,9.008038506726116,7.4477530627804915
29,37,9.380708695588087,6.968047477685843
30,37,9.722417576809617,6.475266166419238
31,37,10.022102817310666,5.961009963617797
32,37,10.24357694669936,5.400618464094268
33,37,10.39041224765733,4.789733697698382
34,37,10.469358238013834,4.125719546867639
35,37,10.487164435598135,3.4059398940395376
36,37,10.519135822077612,2.6629070377133504
37,37,10.676668004042769,1.9494101470296146
38,37,10.939160500793598,1.3152489117682111
39,37,11.096302286549571,0.8273224609991131
40,37,11.281009982665337,0.3244627165680814
41,37,11.664857324962895,-0.3625378173210259
42,37,12.49537221887766,-1.0680023946810675
43,37,12.559799180658297,-1.681182841107957
44,37,11.966094604408653,-2.054110791625167
45,37,11.81740224152143,-2.6361520745239155
46,37,11.793661241272678,-3.304624861032672
47,37,11.836883498104214,-4.026523167338717
48,37,11.859624435368609,-4.754940519833351
49,37,11.816876397388361,-5.466452980016527
50,37,11.714306660060178,-6.1632783667385045
51,37,11.557582499280768,-6.847634498849551
52,37,11.352371190946833,-7.521739195199928
53,37,11.104340010955084,-8.187810274639899
54,37,10.819156235202223,-8.848065556019726
55,37,10.50248713958496,-9.504722858189671
56,37,10.16,-10.16
57,37,9.78194699077306,-10.806442210091674
58,37,9.358674206411969,-11.440713510469816
59,37,8.895989803086602,-12.071209910030927
60,37,8.399701936966828,-12.70632741767149
61,37,7.8756187642225015,-13.354462042287993
62,37,7.329548441023507,-14.02400979277694
63,37,6.767299123539708,-14.723366678034822
64,37,6.180585269399795,-15.463227312154206
65,37,5.612844285139557,-16.29237074321597
66,37,5.205942769066244,-17.288221687708088
67,37,4.837872910505354,-18.43905573430706
68,37,4.467557865601768,-19.73123241726638
69,37,4.0362569453467385,-21.08173371838307
70,37,3.4908283479966173,-22.3966420236951
71,37,2.7062580257225965,-23.5352049383605
72,37,1.6721144187147245,-24.783384412409028
73,37,0.4977444594353709,-26.32118790133235
7,38,5.4827022981656456e-17,20.32
8,38,1.0373919131012361,19.86916651631323
9,38,1.9707572619253066,19.391406586144793
10,38,2.799925805339044,18.87996905624816
11,38,3.52472730220928,18.328102773376788
12,38,4.144991511402849,17.729056584284162
13,38,4.660548191786582,17.07607933572374
14,38,5.077834942192232,16.346646011143566
15,38,5.427768318602409,15.47751993037978
16,38,5.643912819897722,14.498894041805393
17,38,5.656324411849786,13.524219148903148
18,38,5.563900088860979,12.587244361376412
19,38,5.455518789819229,11.717786108524962
20,38,5.360045821521911,10.921869744873975
21,38,5.297703073280558,10.19498655027228
22,38,5.292187562059036,9.529490198972889
23,38,5.363565553786833,8.91376146633338
24,38,5.512512200205307,8.329183650126444
25,38,5.741776214914736,7.77674345026479
